dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
1.0,1.9014475537017795e-05,4.744103263703937e-05,3.757444067267161e-05,1.8937805503277582e-05,0.0005507876707145312,0.00044585439114390674,0.0005298327344270157,0.0007204755729970723
0.5,1.6569105386379563e-07,2.9952530770353223e-07,2.3913285528976804e-07,1.6545740999894198e-07,0.0012876940114261485,0.0010352008377127017,0.0012289944792885632,0.00169363392242771
0.25,1.2276905996473255e-09,2.1525200786359182e-09,1.74930315479113e-09,1.2270053428554564e-09,0.0027793006571508677,0.0022446434842796795,0.0026307143157256567,0.003603257271419612
0.125,9.23346566448336e-12,1.617837462165956e-11,1.329584204757124e-11,9.23138970723415e-12,0.005699558070025107,0.004616748297162953,0.0054135264614264345,0.007429924222836104
0.0625,7.07622981896896e-14,1.240617661467899e-13,1.0256217564744006e-13,7.068083111415098e-14,0.011533732519996452,0.00928950447429088,0.011067684409998557,0.015092083250014444
