dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
0.25,0.020877564477312434,0.020877564477312434,0.020877564477312434,0.020877564477312305,0.00012251769510008412,0.00012194817942862366,0.00013223420235694252,0.00013872353205702633
0.125,0.0007358152185020241,0.0007358152185020241,0.0007358152185020241,0.0007358152185020342,0.0002838340101422675,0.00028249686228601996,0.00030410129614340676,0.0003219052772858829
0.0625,3.3734765242415366e-05,3.3734765242415366e-05,3.3734765242415366e-05,3.373476524240351e-05,0.0006038823682870965,0.00060134340971542,0.0006533948609992096,0.0006853275810000403
0.03125,1.8025253750740941e-06,1.8025253750740941e-06,1.8025253750740941e-06,1.8025253750769548e-06,0.0012492528128579057,0.0012487773777143697,0.0013543385787135255,0.0014227470935698617
0.015625,1.041700822097967e-07,1.041700822097967e-07,1.041700822097967e-07,1.0417008221270765e-07,0.0025153196228555838,0.0025316920871305882,0.0027282466057243124,0.0028690950157137453
