dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,error ClassicalADER_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre,time ClassicalADER_gaussLegendre
0.25,0.00022026022139002408,0.00022026022139002408,0.00022026022139002408,0.00022026022139007802,0.00025642342228612895,0.00025841915657136787,0.00027396274971189477,0.00034513916342880944
0.125,9.587576034824487e-07,9.587576034824487e-07,9.587576034824487e-07,9.587576034824487e-07,0.0005877488512872203,0.0006022432057143306,0.0006351102769986027,0.0008074429710011047
0.0625,5.401667726494205e-09,5.401667726494205e-09,5.401667726494205e-09,5.401667715949824e-09,0.0012656616688556303,0.001291596689571244,0.0013594607298572166,0.0017312841334288739
0.03125,3.5726552447393115e-11,3.5726552447393115e-11,3.5726552447393115e-11,3.5726552447393115e-11,0.0026185922242750945,0.002685123694276886,0.002812405598566069,0.0035678375200015057
0.015625,2.568081414916601e-13,2.568081414916601e-13,2.568081414916601e-13,2.5676672069751506e-13,0.005296182964281928,0.0054523424042937614,0.005700296395713979,0.007266602927161979
