dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,error ClassicalADER_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced,time ClassicalADER_equispaced
1.0,1.4277991157305183e-06,4.925548945469367e-06,2.3579754778844477e-06,1.4277991157305183e-06,0.0009239926625700069,0.0005812656425737909,0.000748443215280921,0.0009246060014265823
0.5,6.699174285182736e-09,1.1757756309902044e-08,8.133059064754901e-09,6.699174285182736e-09,0.0021532503257289397,0.0013469928140007793,0.001714641359142011,0.002157872482847389
0.25,3.088742271474461e-11,3.979197700398004e-11,3.230205998229207e-11,3.088742271474461e-11,0.004619230672875087,0.0029085284599984465,0.003706046144236877,0.004654166920019113
0.125,1.282039054474871e-13,1.518377114773084e-13,1.275168961266971e-13,1.282039054474871e-13,0.009633427081405119,0.005966403174263958,0.0075858010914193336,0.009571683780024095
0.0625,5.291905839619813e-16,5.761114097444394e-16,4.965292269692528e-16,5.291905839619813e-16,0.019319567368511342,0.01212598093282265,0.015577588447153434,0.019449621764277773
