dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,error ClassicalADER_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced,time ClassicalADER_equispaced
0.25,0.005227562883407354,0.005227562883407298,0.0052275628834073055,0.005227562883407354,0.0001953317628572612,0.00016782395568578588,0.00019805452247144005,0.00020017388771520925
0.125,9.331710043194014e-05,9.331710043193351e-05,9.331710043193757e-05,9.331710043194014e-05,0.0004637644064298781,0.000389426987429033,0.0004579121821422762,0.0004626529310002557
0.0625,2.1263837259194257e-06,2.1263837259230607e-06,2.1263837259194257e-06,2.1263837259194257e-06,0.0009956442708561164,0.000833657817713434,0.000981030469856965,0.0009916513407141401
0.03125,5.657603204381824e-08,5.657603204381824e-08,5.657603204381824e-08,5.657603204381824e-08,0.0020463662756914605,0.0017256180902861938,0.0020283400271624225,0.002045531582864766
0.015625,1.6312615877647943e-09,1.6312615877647943e-09,1.6312615877647943e-09,1.6312615877647943e-09,0.004168064309997136,0.003504044284293611,0.004099356821430514,0.004151406458560295
