dt,error ADER_L2_gaussLegendre,time ADER_L2_gaussLegendre,p averageADER_L2_gaussLegendre,p stdADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_u_gaussLegendre,p averageADER_u_gaussLegendre,p stdADER_u_gaussLegendre
0.25,2.7175252262835505e-10,0.0010735050931408685,13.333333333333334,0.4714045207910317,2.7175252262835505e-10,0.0011488102754291115,13.333333333333334,0.4714045207910317
0.125,1.3319980401620029e-10,0.0017421067167119224,10.0,0.7559289460184544,1.3319980401620029e-10,0.001969801154001159,10.0,0.7559289460184544
0.0625,2.118931315018869e-10,0.002678665322839931,7.666666666666667,0.5962847939999438,2.1189316818597233e-10,0.00312945227428697,7.666666666666667,0.5962847939999438
0.03125,1.53761642176474e-10,0.0043861667099970095,6.354838709677419,0.5417050201208602,1.5376148370448e-10,0.005145944682860447,6.354838709677419,0.5417050201208602
0.015625,1.8276156842167473e-10,0.007347847427133404,5.365079365079365,0.48145240914613013,1.8276166154034766e-10,0.008705185862854705,5.365079365079365,0.48145240914613013
