dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,error ClassicalADER_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced,time ClassicalADER_equispaced
0.25,0.001154945405783584,0.0011549454057835726,0.0011549454057836342,0.001154945405783584,0.00027149343599947837,0.00021814938914342617,0.0002581369941430499,0.0002701086859981712
0.125,1.0127253838739922e-05,1.0127253838739922e-05,1.0127253838739922e-05,1.0127253838739922e-05,0.0006269610418572223,0.000509831637287529,0.0005923471727125746,0.0006228316128565764
0.0625,1.1465493155513752e-07,1.1465493155513752e-07,1.1465493155513752e-07,1.1465493155513752e-07,0.0013357817305700986,0.0010784448997125894,0.0012725115805712578,0.001336370283143229
0.03125,1.520429019565767e-09,1.520429019565767e-09,1.520429019565767e-09,1.520429019565767e-09,0.0027629976685628727,0.0022484707342976308,0.0026458039071336056,0.0027585765899753563
0.015625,2.188360486046328e-11,2.188360486046328e-11,2.188360486046328e-11,2.188360486046328e-11,0.005626825747136277,0.0045037285271142275,0.005355009005704362,0.005616550958574018
