dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,error ClassicalADER_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre,time ClassicalADER_gaussLegendre
2.5,0.0006798604810078381,0.0002630153111245387,0.0006798604810078381,0.0006949572630610742,0.017038452602885498,0.015941067544273598,0.017179604312883123,0.026228037657191245
1.25,2.8346308854551132e-05,9.294107801148255e-06,2.8346308854551132e-05,2.6261126166162764e-05,0.03665541917123067,0.03431475967123073,0.03672914678567655,0.055788747814118064
0.625,9.98574749289109e-07,3.048176899888258e-07,9.98574749289109e-07,8.928610113952461e-07,0.07519218448578613,0.070763997785772,0.0758227302002654,0.11547990680015315
0.3125,3.289485312063488e-08,9.733984767609468e-09,3.289485312063488e-08,2.9025880755226864e-08,0.15351772188587345,0.14394664267144566,0.1544098188000914,0.2348991588618706
0.15625,1.0534192742493334e-09,3.073239915114674e-10,1.0534192742493334e-09,9.245264022537861e-10,0.3098200951416012,0.2903518590049186,0.31113926957186777,0.4717249431476895
