dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,error ClassicalADER_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre,time ClassicalADER_gaussLegendre
2.5,4.296599029747593e-05,1.4879607648013034e-05,6.051198189467549e-05,4.235692690627864e-05,0.026495763742838917,0.02327300457171597,0.025496574799970924,0.03756833318558555
1.25,7.785172177570461e-07,3.795081113895033e-07,1.215740418582751e-06,7.754740378157128e-07,0.05676331812844312,0.04987463375707323,0.05464617462857859,0.0804488606283225
0.625,1.2933623838343199e-08,6.945651409268565e-09,2.0772172150582233e-08,1.2921976993990947e-08,0.117115415142741,0.10270590690010327,0.11283859337147858,0.16597908174278148
0.3125,2.0779545472176153e-10,1.1536676430225499e-10,3.3606628546971043e-10,2.077640154568076e-10,0.23786332471146515,0.20854494386003353,0.22858042871562897,0.33560531871210386
0.15625,3.2841710538128344e-12,1.8602214259741634e-12,5.31427257287876e-12,3.2821860170067343e-12,0.4786971885706797,0.41961306757210487,0.46137648471423226,0.6796281669999839
