dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
1.0,0.13158919342236966,0.13158919342236966,0.13158919342236966,0.13158919342236966,6.616479809973888e-05,6.245901521407567e-05,6.331762638583314e-05,6.610219040012453e-05
0.5,0.027180946005624814,0.027180946005624814,0.027180946005624814,0.027180946005624814,0.00015101935591415634,0.00014153438050000527,0.00014353811457133687,0.00015101366264321506
0.25,0.006467785843596975,0.006467785843596975,0.006467785843596975,0.006467785843596975,0.00032394500028749465,0.00030357126514302633,0.00030722009185826343,0.00032427750457385886
0.125,0.0016039076761896092,0.0016039076761896092,0.0016039076761896092,0.0016039076761896092,0.0006627231535717978,0.0006195257072852525,0.0006351418704289244,0.0006647116818556762
0.0625,0.00040136954837844974,0.00040136954837844974,0.00040136954837844974,0.00040136954837844974,0.001347883871425958,0.0012589737744253527,0.0012692951408535009,0.0013501432888567383
