dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,error ClassicalADER_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre,time ClassicalADER_gaussLegendre
0.25,3.727249611218498e-05,3.727249611218498e-05,3.727249611218498e-05,3.727249611223333e-05,0.00033033771757098814,0.0003236041831426389,0.00034241753171331116,0.00043576831528376454
0.125,8.052855754385144e-08,8.052855754385144e-08,8.052855754385144e-08,8.052855752241858e-08,0.0007644228185714122,0.0007498542011401566,0.0007982254937139389,0.0010104531354289585
0.0625,2.2598297712667166e-10,2.2598297712667166e-10,2.2598297712667166e-10,2.259829116085646e-10,0.0016316248799973566,0.001604417624711849,0.00170162942128705,0.0021670022485756947
0.03125,7.458936265904524e-13,7.458936265904524e-13,7.458936265904524e-13,7.458467756304632e-13,0.003377867085707424,0.003324286442854957,0.0035080887600114304,0.004497853974275391
0.015625,2.670685525930862e-15,2.670685525930862e-15,2.670685525930862e-15,2.671935955054162e-15,0.006835174757174433,0.006729569102847434,0.007179863645724254,0.00908811287286101
