dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
0.25,3.727249611225017e-05,3.727249611224081e-05,3.727249611224081e-05,3.727249611218498e-05,0.00032852563728478606,0.0003155382670000628,0.0003416910437143607,0.000434923398429029
0.125,8.052855750928471e-08,8.052855750928471e-08,8.052855750928471e-08,8.052855754385144e-08,0.0007573250249999026,0.0007250334752856621,0.0007910087257145538,0.0010145127734275383
0.0625,2.25982974401597e-10,2.25982974401597e-10,2.25982974401597e-10,2.2598289333975703e-10,0.0016241904374266077,0.0015479292985723337,0.001712340324570375,0.002189602205700274
0.03125,7.458976623783988e-13,7.458976623783988e-13,7.458976623783988e-13,7.458915541747433e-13,0.0033496062857115505,0.0032225606414327296,0.0035132400999905904,0.004503822231428265
0.015625,2.7381784454953267e-15,2.7381784454953267e-15,2.7381784454953267e-15,2.762342201766868e-15,0.006874107034299024,0.0065268501442811355,0.007147474168564908,0.009125913385713438
