 indi,                  x_v,                   v,                   H,                   q,                 eta
    0,     0.66299682930488,    2.20997001682328,    1.99997856419972,    4.41989266117065,    1.99997856419972,
    1,     1.09468192720989,    2.20998332592071,    1.99999447132608,    4.41995443356425,    1.99999447132608,
    2,     1.91300361994913,    2.21004102882388,    1.99998822427405,    4.42005603281027,    1.99998822427405,
    3,     2.73130577100057,    2.20964403764308,    2.00012838668784,    4.41957176416548,    2.00012838668784,
    4,     3.16294038450663,    2.21053702460213,    2.00053080649506,    4.42224741661450,    2.00053080649506,
    5,     3.59472435474419,    2.21060720775988,    1.99906247603856,    4.41914191829315,    1.99953632323861,
    6,     4.41287251914788,    2.20757269411019,    2.00212544863582,    4.41983747059157,    2.00092486746592,
    7,     5.23049793622967,    2.20689240637375,    1.99873540802649,    4.41099399432401,    2.00100574635765,
    8,     5.66342810338340,    2.22529656914450,    1.98810101142324,    4.42411435983284,    1.99770566078246,
    9,     6.10358903962607,    2.27513802241703,    1.94102583053317,    4.41610166953960,    1.98571888816450,
   10,     6.95422286746645,    2.39881415647506,    1.84978970234964,    4.43730172449811,    1.95865329401298,
   11,     7.80380037921386,    2.49099304632305,    1.77489557660697,    4.42125253927751,    1.93325616190678,
   12,     8.24820706195645,    2.52304583151189,    1.74957578993634,    4.41425990371300,    1.92346006298088,
   13,     8.69044533974213,    2.55334639750927,    1.73054637313044,    4.41868434755534,    1.91628220814129,
   14,     9.52178659763484,    2.58421798858847,    1.71035335496890,    4.41992590675327,    1.90860752092365,
   15,     10.34464316174617,    2.58643758613184,    1.70895861103005,    4.42011478471178,    1.90794850969602,
   16,     10.77543219251903,    2.57647117771523,    1.71536400114617,    4.41958590824338,    1.91049533080153,
   17,     11.20394113807748,    2.55931339786152,    1.72720767688142,    4.42046574833189,    1.91523247212695,
   18,     12.01001973728528,    2.50623370061433,    1.76356335829822,    4.41990192173558,    1.92853801164216,
   19,     12.80786992237558,    2.42559598951108,    1.82281875688284,    4.42142186630058,    1.94899810035568,
   20,     13.22518430755356,    2.36744478160753,    1.86491386770814,    4.41508060425316,    1.96299311947848,
   21,     13.63883841369909,    2.30346163536577,    1.91803595608363,    4.41812224009073,    1.97944406220513,
   22,     14.42563645476230,    2.21667623239733,    1.98329385663693,    4.39632035386672,    1.99818348615660,
   23,     15.23228006519383,    2.21828373841926,    2.00680654347132,    4.45166632153580,    2.00444912184530,
   24,     15.66322499488829,    2.22368965045810,    2.00548121180986,    4.45956781488974,    2.00548121180986,
   25,     16.09421767653954,    2.21106264258305,    2.00075374853325,    4.42379187038985,    2.00075374853325,
   26,     16.91290218903985,    2.20810852375644,    1.99882098862903,    4.41361366245503,    1.99882098862903,
   27,     17.73133113435185,    2.21007678433416,    2.00044486282737,    4.42113674967530,    2.00044486282737,
   28,     18.16297213656231,    2.21080179927295,    1.99970759316676,    4.42095714499284,    1.99970759316676,
   29,     18.59467693251767,    2.20978433331361,    1.99993756260660,    4.41943069345346,    1.99993756260660,
   30,     19.41300244280846,    2.21002824988949,    2.00000443852015,    4.42006630903391,    2.00000443852015,
   31,     20.23131685713781,    2.21000290127833,    2.00000253855967,    4.42001141278090,    2.00000253855967,
   32,     20.66300002250400,    2.20997023257800,    1.99999572111299,    4.41993100894308,    1.99999572111299,
   33,     21.09468330241361,    2.21000578594191,    2.00000018605681,    4.42001198307044,    2.00000018605681,
   34,     21.91299994513020,    2.20999987330559,    2.00000083857758,    4.42000159986753,    2.00000083857758,
   35,     22.73131709074748,    2.20999980158047,    1.99999930769395,    4.41999807316470,    1.99999930769395,
   36,     23.16300003566060,    2.21000068809124,    2.00000063368095,    4.42000277661780,    2.00000063368095,
   37,     23.59468289880789,    2.20999991045696,    2.00000006720087,    4.41999996942784,    2.00000006720087,
   38,     24.41300000122594,    2.20999998762856,    1.99999995170391,    4.41999986852275,    1.99999995170391,
   39,     25.23131708777499,    2.20999999938845,    2.00000003655254,    4.42000007955801,    2.00000003655254,
   40,     25.66299999864052,    2.21000002754899,    1.99999994162634,    4.41999992609219,    1.99999994162634,
